DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK
"Fri, 22 Jan 2016 00:00:00 -0500",,Dried kiwi and dried mango products,Undeclared sulfites and colors,AA USA Trading Inc.,https://www.fda.gov/Safety/Recalls/ucm482960.htm,
"Fri, 22 Jan 2016 00:00:00 -0500",Optisure,"Optisure High
Voltage Leads",Risk of lead malfunction,"St. Jude Medical, Inc.",https://www.fda.gov/Safety/Recalls/ucm483428.htm,
"Thu, 21 Jan 2016 21:09:00 -0500",Izzie Macs! And Baby Bruddah&#39;s,Macadamia Nuts and Nut butter,Salmonella,"Mahina Mele Farms, LLC",https://www.fda.gov/Safety/Recalls/ucm482670.htm,
"Wed, 20 Jan 2016 21:42:00 -0500","Master Herbs, Inc.",Licorice Coughing Liquid,Contains undeclared morphine,"Master Herbs, Inc.",https://www.fda.gov/Safety/Recalls/ucm482524.htm,
"Sat, 16 Jan 2016 17:45:00 -0500",Abbott&#39;s Compounding Pharmacy,"Sterile Compounded Products that include injectable medications, sterile solutions, eye drops, and eye ointments",Lack of Sterility Assurance,Abbott&#39;s Compounding Pharmacy,https://www.fda.gov/Safety/Recalls/ucm482101.htm,
"Fri, 15 Jan 2016 17:44:00 -0500",Uncle Buck&#39;s,Fish Batter Mix,Undeclared Milk,BlendTech Inc,https://www.fda.gov/Safety/Recalls/ucm482078.htm,
"Fri, 15 Jan 2016 13:30:00 -0500",Vital Essentials,Frozen Chicken Patties Entree for Dogs,Salmonella,"Carnivore Meat Company, LLC",https://www.fda.gov/Safety/Recalls/ucm482799.htm,
"Fri, 15 Jan 2016 09:32:00 -0500",Fresh Express,Baby Spinach,Undeclared Almond,Fresh Express,https://www.fda.gov/Safety/Recalls/ucm482136.htm,
"Fri, 15 Jan 2016 08:49:00 -0500",Trader Joe&#39;s,Raw cashew pieces,Salmonella,Heritage International (USA) Inc.,https://www.fda.gov/Safety/Recalls/ucm482097.htm,
"Mon, 11 Jan 2016 15:17:00 -0500",Peddlin&#39; Rooster,Barbecue Sauces,Undeclared Soy and Anchovies,"Kermit, Inc.",https://www.fda.gov/Safety/Recalls/ucm481230.htm,
"Mon, 11 Jan 2016 00:00:00 -0500","H.E.B., CVS, Sunmark, Rite-Aid, Topcare, Kroger, GoodSense, Dollar General, and Care One",Children&#39;s guaifenesin grape and DM cherry liquid bottles,Dosing cups have incorrect dosage markings,Perrigo Company plc,https://www.fda.gov/Safety/Recalls/ucm481411.htm,
"Sat, 09 Jan 2016 13:29:00 -0500",Good Earth Egg Company,Shell eggs,Salmonella,"Good Earth Egg Company, LLC",https://www.fda.gov/Safety/Recalls/ucm481066.htm,
"Sat, 09 Jan 2016 11:13:00 -0500",R Thomas Marketing LLC,Dietary Supplement,Unapproved new drug,R Thomas Marketing LLC,https://www.fda.gov/Safety/Recalls/ucm481054.htm,
"Thu, 07 Jan 2016 13:32:00 -0500",Nice!,Mandarin oranges in light syrup,Due to Possible Glass in Product,Milky Way International Trading Corp.,https://www.fda.gov/Safety/Recalls/ucm480639.htm,
"Thu, 07 Jan 2016 00:00:00 -0500",L.G,Asafoetida Powder,Salmonella,Shakti Group USA LLC,https://www.fda.gov/Safety/Recalls/ucm480878.htm,
"Wed, 06 Jan 2016 09:13:00 -0500",Cape Cod Cranberry Candy and Harvest Sweets,Milk Chocolate/Dark Chocolate/Yogurt Covered Cranberry Blend,Undeclared Almonds,Cape Cod Provisions LLC,https://www.fda.gov/Safety/Recalls/ucm480559.htm,
"Tue, 05 Jan 2016 20:18:00 -0500",Hospira,"MAGNESIUM SULFATE IN WATER FOR INJECTION
(0.325 mEq Mg**/mL) 40 mg/mL 2g total, 50 mL",Due to incorrect barcode labeling on the primary container.,"Hospira, Inc.",https://www.fda.gov/Safety/Recalls/ucm480163.htm,
"Tue, 05 Jan 2016 14:01:00 -0500",Market District,New Year&#39;s Pretzel,Undeclared walnut,Market District,https://www.fda.gov/Safety/Recalls/ucm480653.htm,
"Mon, 04 Jan 2016 14:59:00 -0500",Big Dog Natural (bdn),Raw dehydrated dog food Chicken Supreme and Fish Supreme,Salmonella and Listeria monocytogenes,Big Dog Natural,https://www.fda.gov/Safety/Recalls/ucm479873.htm,
"Mon, 04 Jan 2016 00:00:00 -0500",Giant Eagle,New Year&#39;s Pretzel,Undeclared walnut,"Giant Eagle, Inc.",https://www.fda.gov/Safety/Recalls/ucm480638.htm,
"Mon, 04 Jan 2016 00:00:00 -0500",Giant Eagle,New Year&#39;s Pretzel,Undeclared walnut,"Giant Eagle, Inc.",https://www.fda.gov/Safety/Recalls/ucm480690.htm,
"Mon, 04 Jan 2016 00:00:00 -0500",Giant Eagle,New Year&#39;s Pretzel,Undeclared walnut,"Giant Eagle, Inc.",https://www.fda.gov/Safety/Recalls/ucm480658.htm,
"Thu, 31 Dec 2015 16:14:00 -0500",PharMEDium,Norepinephrine Bitartrate added to Sodium Chloride,Discoloration,"PharMEDium Services, LLC",https://www.fda.gov/Safety/Recalls/ucm479677.htm,
"Wed, 23 Dec 2015 14:03:00 -0500",Apexxx,Dietary Supplement,Unapproved new drug-undeclared sildenafil,Nuway Distributors,https://www.fda.gov/Safety/Recalls/ucm478919.htm,
"Fri, 18 Dec 2015 00:00:00 -0500",Baxter,"intravenous (IV) solutions: 
0.9% Sodium Chloride Injection, USP, 250 mL VIAFLEX Plastic Container and 
70% Dextrose Injection (2000 mL) USP",Potential presence of particulate matter.,Baxter International Inc.,https://www.fda.gov/Safety/Recalls/ucm479877.htm,
